,REF_DATE,GEO,male population(1000),female population(1000),male labour force(1000),female labour force(1000),male fulltime employments(1000),female fulltime employments(1000),male unemployed(1000),female unemployed(1000),male unemployment rate(%),female unemployment rate(%),male participation rate(%),female participation rate(%),male employment rate(%),female employment rate(%),total population(1000),total labor force(1000),total fulltime employments(1000),total unemployed,total unemployment rate(%),total participation rate(%),total employment rate(%),covid cases,covid deaths,canada covid cases,canada covid deaths
205,2020-07,Ontario,6000.3,6222.0,4142.5,3646.4,3199.5,2465.3,489.2,407.8,11.8,11.2,69.0,58.6,11.8,11.2,12222.3,7788.9,4930.6,897.0,11.494558307356227,63.70567732750792,11.494558307356227,3876.0,71.0,10426.0,212.0
206,2020-07,Prince Edward Island,65.0,67.6,44.6,41.2,34.9,27.8,4.8,5.1,10.8,12.4,68.6,60.9,10.8,12.4,132.6,85.80000000000001,55.6,9.9,11.615686274509804,64.67450980392157,11.615686274509804,9.0,0.0,10426.0,212.0
207,2020-07,Quebec,3513.6,3538.3,2403.4,2118.7,1877.2,1472.5,242.3,182.4,10.1,8.6,68.4,59.9,10.1,8.6,7051.9,4522.1,2945.0,424.7000000000001,9.347373048398303,64.13511394092373,9.347373048398303,3268.0,91.0,10426.0,212.0
208,2020-07,Saskatchewan,446.0,441.7,330.9,274.1,263.5,190.4,33.9,22.8,10.2,8.3,74.2,62.1,10.2,8.3,887.7,605.0,380.8,56.7,9.254601779880588,68.17930607187112,9.254601779880588,359.0,3.0,10426.0,212.0
209,2020-08,Alberta,1757.1,1755.0,1337.3,1099.5,1012.2,719.6,178.5,123.9,13.3,11.3,76.1,62.6,13.3,11.3,3512.1,2436.8,1439.2,302.4,12.300597932860684,69.3540360468096,12.300597932860684,3465.0,53.0,14116.0,182.0
210,2020-08,British Columbia,2113.9,2193.0,1482.7,1309.7,1114.1,821.0,169.3,130.9,11.4,10.0,70.1,59.7,11.4,10.0,4306.9,2792.4,1642.0,300.20000000000005,10.687143885393208,64.80449743434953,10.687143885393208,2077.0,13.0,14116.0,182.0
211,2020-08,Canada,15353.0,15731.8,10717.2,9399.0,8318.0,6349.8,1163.5,879.8,10.9,9.4,69.8,59.7,10.9,9.4,31084.8,20116.2,12699.6,2043.3,10.140860484867202,64.68846059810582,10.140860484867202,14116.0,182.0,14116.0,182.0
212,2020-08,Manitoba,519.4,528.9,373.0,324.0,295.1,219.4,34.8,23.2,9.3,7.2,71.8,61.3,9.3,7.2,1048.3,697.0,438.8,58.0,8.24048459410474,66.5024229705237,8.24048459410474,763.0,7.0,14116.0,182.0
213,2020-08,New Brunswick,317.0,330.2,204.0,189.5,158.3,139.9,23.8,13.4,11.7,7.1,64.4,57.4,11.7,7.1,647.2,393.5,279.8,37.2,9.353090234857849,60.82861557478368,9.353090234857849,21.0,0.0,14116.0,182.0
214,2020-08,Newfoundland and Labrador,218.8,226.7,128.8,120.6,92.2,82.9,23.4,11.9,18.2,9.9,58.9,53.2,18.2,9.9,445.5,249.4,165.8,35.3,13.976408529741864,55.999461279461286,13.976408529741864,4.0,0.0,14116.0,182.0
215,2020-08,Nova Scotia,393.7,421.2,250.4,241.5,195.6,163.0,29.5,20.0,11.8,8.3,63.6,57.3,11.8,8.3,814.9,491.9,326.0,49.5,9.990943674070438,60.34369861332678,9.990943674070438,17.0,2.0,14116.0,182.0
216,2020-08,Ontario,6005.4,6226.8,4168.6,3678.1,3238.9,2510.9,470.4,352.5,11.3,9.6,69.4,59.1,11.3,9.6,12232.2,7846.700000000001,5021.8,822.9,10.434615195958209,64.15678618727621,10.434615195958209,3586.0,30.0,14116.0,182.0
217,2020-08,Prince Edward Island,65.0,67.7,44.8,41.2,35.8,28.4,4.4,4.1,9.8,10.0,68.9,60.9,9.8,10.0,132.7,86.0,56.8,8.5,9.902034664657124,64.81861341371516,9.902034664657124,8.0,0.0,14116.0,182.0
218,2020-08,Quebec,3516.5,3540.6,2404.5,2121.6,1913.6,1476.2,202.2,178.1,8.4,8.4,68.4,59.9,8.4,8.4,7057.1,4526.1,2952.4,380.3,8.4,64.13548624789219,8.4,3695.0,69.0,14116.0,182.0
219,2020-08,Saskatchewan,446.2,441.8,323.1,273.3,262.1,188.5,27.4,21.7,8.5,7.9,72.4,61.9,8.5,7.9,888.0,596.4000000000001,377.0,49.1,8.201486486486488,67.17601351351351,8.201486486486488,479.0,8.0,14116.0,182.0
220,2020-09,Alberta,1758.6,1756.7,1342.8,1121.8,1018.8,749.3,173.0,123.2,12.9,11.0,76.4,63.9,12.9,11.0,3515.3,2464.6,1498.6,296.2,11.950513469689644,70.15337809006343,11.950513469689644,3897.0,25.0,26056.0,171.0
221,2020-09,British Columbia,2116.0,2195.4,1465.4,1342.0,1130.5,850.3,141.9,103.4,9.7,7.7,69.3,61.1,9.7,7.7,4311.4,2807.4,1700.6,245.3,8.681583708308207,65.12449320406365,8.681583708308207,3145.0,26.0,26056.0,171.0
222,2020-09,Canada,15368.2,15746.3,10789.9,9581.8,8495.9,6533.4,1048.3,821.9,9.7,8.6,70.2,60.9,9.7,8.6,31114.5,20371.7,13066.8,1870.2,9.143316460171302,65.493493708721,9.143316460171302,26056.0,171.0,26056.0,171.0
223,2020-09,Manitoba,519.5,529.0,375.0,335.3,300.2,222.7,28.3,25.3,7.5,7.5,72.2,63.4,7.5,7.5,1048.5,710.3,445.4,53.6,7.5,67.76013352408202,7.5,678.0,5.0,26056.0,171.0
224,2020-09,New Brunswick,317.3,330.4,211.3,189.0,158.7,140.8,32.0,13.0,15.1,6.9,66.6,57.2,15.1,6.9,647.7,400.3,281.6,45.0,10.917075806700632,61.80494055890071,10.917075806700632,9.0,0.0,26056.0,171.0
225,2020-09,Newfoundland and Labrador,218.7,226.7,135.0,122.5,96.4,87.4,25.9,13.1,19.2,10.7,61.7,54.0,19.2,10.7,445.4,257.5,174.8,39.0,14.873664122137402,57.780848675348,14.873664122137402,3.0,0.0,26056.0,171.0
226,2020-09,Nova Scotia,394.2,421.6,252.2,243.1,193.8,175.0,21.0,17.1,8.3,7.0,64.0,57.7,8.3,7.0,815.8,495.3,350.0,38.1,7.628168668791371,60.74420201029665,7.628168668791371,3.0,0.0,26056.0,171.0
227,2020-09,Ontario,6012.4,6233.2,4204.1,3770.9,3326.4,2601.0,417.7,350.6,9.9,9.3,69.9,60.5,9.9,9.3,12245.6,7975.0,5202.0,768.3,9.59459071013262,65.11525445874437,9.59459071013262,7979.0,41.0,26056.0,171.0
228,2020-09,Prince Edward Island,65.1,67.7,44.7,41.7,35.3,29.0,4.7,4.2,10.5,10.1,68.7,61.6,10.5,10.1,132.8,86.4,58.0,8.9,10.296084337349397,65.0804969879518,10.296084337349397,14.0,0.0,26056.0,171.0
229,2020-09,Quebec,3520.3,3543.7,2433.9,2138.4,1966.3,1486.5,180.0,154.2,7.4,7.2,69.1,60.3,7.4,7.2,7064.0,4572.3,2973.0,334.2,7.299668742921858,64.68542468856171,7.299668742921858,10080.0,74.0,26056.0,171.0
230,2020-09,Saskatchewan,446.2,441.7,325.4,277.2,269.6,191.3,23.9,18.0,7.3,6.5,72.9,62.8,7.3,6.5,887.9,602.5999999999999,382.6,41.9,6.902027255321546,67.8755940984345,6.902027255321546,248.0,0.0,26056.0,171.0
231,2020-10,Alberta,1760.1,1758.6,1343.8,1128.7,1027.1,742.4,160.3,118.6,11.9,10.5,76.3,64.2,11.9,10.5,3518.7,2472.5,1484.8,278.9,11.200298405661185,70.25257907750022,11.200298405661185,10973.0,71.0,84096.0,862.0
232,2020-10,British Columbia,2117.5,2197.2,1476.3,1354.5,1132.4,858.3,134.4,101.3,9.1,7.5,69.7,61.6,9.1,7.5,4314.7,2830.8,1716.6,235.7,8.28522261107377,65.57518946856098,8.28522261107377,6092.0,33.0,84096.0,862.0
233,2020-10,Canada,15380.6,15758.3,10785.0,9624.4,8463.5,6543.8,1018.6,824.7,9.4,8.6,70.1,61.1,9.4,8.6,31138.9,20409.4,13087.6,1843.3,8.995148190848102,65.54541714704115,8.995148190848102,84096.0,862.0,84096.0,862.0
234,2020-10,Manitoba,519.7,529.3,373.2,329.1,301.4,216.5,26.6,24.2,7.1,7.4,71.8,62.2,7.1,7.4,1049.0,702.3,433.0,50.8,7.25137273593899,66.95607244995233,7.25137273593899,3894.0,48.0,84096.0,862.0
235,2020-10,New Brunswick,317.4,330.4,208.8,191.4,162.1,140.7,27.4,14.9,13.1,7.8,65.8,57.9,13.1,7.8,647.8,400.2000000000001,281.4,42.3,10.396820006174746,61.77073170731708,10.396820006174746,143.0,4.0,84096.0,862.0
236,2020-10,Newfoundland and Labrador,218.7,226.7,134.2,125.0,100.5,90.2,22.2,12.8,16.5,10.2,61.4,55.1,16.5,10.2,445.4,259.2,180.4,35.0,13.293421643466546,58.19342164346655,13.293421643466546,19.0,1.0,84096.0,862.0
237,2020-10,Nova Scotia,394.6,422.0,255.8,246.2,195.3,175.9,26.7,18.0,10.4,7.3,64.8,58.3,10.4,7.3,816.6,502.0,351.8,44.7,8.797991672789616,61.440950281655645,8.797991672789616,23.0,0.0,84096.0,862.0
238,2020-10,Ontario,6018.0,6238.6,4198.8,3807.2,3318.2,2597.1,391.4,368.0,9.3,9.7,69.8,61.0,9.3,9.7,12256.6,8006.0,5194.2,759.4,9.503599693226503,65.32080674901685,9.503599693226503,26967.0,225.0,84096.0,862.0
239,2020-10,Prince Edward Island,65.2,67.8,45.4,41.1,35.5,29.3,4.8,4.1,10.6,10.0,69.6,60.6,10.6,10.0,133.0,86.5,58.6,8.899999999999999,10.294135338345864,65.01203007518797,10.294135338345864,5.0,0.0,84096.0,862.0
240,2020-10,Quebec,3523.2,3546.0,2421.5,2126.5,1926.9,1500.7,199.2,148.1,8.2,7.0,68.7,60.0,8.2,7.0,7069.2,4548.0,3001.4,347.29999999999995,7.598064844678323,64.33597012391785,7.598064844678323,34686.0,478.0,84096.0,862.0
241,2020-10,Saskatchewan,446.2,441.8,327.2,274.6,264.2,192.6,25.7,14.7,7.9,5.4,73.3,62.2,7.9,5.4,888.0,601.8,385.2,40.4,6.656193693693695,67.7775,6.656193693693695,1281.0,1.0,84096.0,862.0
242,2020-11,Alberta,1761.7,1760.4,1323.7,1133.9,1010.8,738.7,145.6,123.8,11.0,10.9,75.1,64.4,11.0,10.9,3522.1000000000004,2457.6000000000004,1477.4,269.4,10.950018454899064,69.75197467420004,10.950018454899064,27483.0,234.0,133213.0,1815.0
243,2020-11,British Columbia,2118.9,2198.7,1474.0,1361.3,1147.7,886.3,119.3,104.2,8.1,7.7,69.6,61.9,8.1,7.7,4317.6,2835.3,1772.6,223.5,7.896303501945525,65.67884241245136,7.896303501945525,16901.0,147.0,133213.0,1815.0
244,2020-11,Canada,15392.3,15769.4,10739.6,9626.6,8518.3,6629.5,962.8,801.0,9.0,8.3,69.8,61.0,9.0,8.3,31161.7,20366.2,13259.0,1763.8,8.64576451220569,65.34675386772865,8.64576451220569,133213.0,1815.0,133213.0,1815.0
245,2020-11,Manitoba,519.8,529.5,366.5,320.5,298.1,220.1,28.7,24.3,7.8,7.6,70.5,60.5,7.8,7.6,1049.3,687.0,440.2,53.0,7.699075574192318,65.45377870961593,7.699075574192318,10395.0,223.0,133213.0,1815.0
246,2020-11,New Brunswick,317.5,330.5,208.4,193.6,165.4,143.4,25.2,15.1,12.1,7.8,65.6,58.6,12.1,7.8,648.0,402.0,286.8,40.3,9.906867283950618,62.029783950617286,9.906867283950618,138.0,1.0,133213.0,1815.0
247,2020-11,Newfoundland and Labrador,218.7,226.7,135.5,125.5,103.3,86.4,19.6,14.7,14.5,11.7,62.0,55.4,14.5,11.7,445.4,261.0,172.8,34.3,13.07485406376291,58.64072743601257,13.07485406376291,42.0,0.0,133213.0,1815.0
248,2020-11,Nova Scotia,394.8,422.2,252.2,246.6,200.1,179.9,21.7,11.7,8.6,4.7,63.9,58.4,8.6,4.7,817.0,498.8,359.8,33.4,6.584602203182374,61.0577723378213,6.584602203182374,163.0,0.0,133213.0,1815.0
249,2020-11,Ontario,6023.5,6243.6,4195.9,3809.9,3354.3,2635.6,381.3,350.4,9.1,9.2,69.7,61.0,9.1,9.2,12267.1,8005.799999999999,5271.2,731.7,9.150897115047568,65.27195099086174,9.150897115047568,39222.0,498.0,133213.0,1815.0
250,2020-11,Prince Edward Island,65.2,67.8,46.0,41.6,35.5,28.9,5.2,4.5,11.3,10.8,70.6,61.4,11.3,10.8,133.0,87.6,57.8,9.7,11.045112781954888,65.91007518796992,11.045112781954888,7.0,0.0,133213.0,1815.0
251,2020-11,Quebec,3526.0,3548.2,2408.7,2121.9,1937.5,1517.9,189.0,136.5,7.8,6.4,68.3,59.8,7.8,6.4,7074.2,4530.6,3035.8,325.5,7.097803285177124,64.0366628028611,7.097803285177124,33926.0,692.0,133213.0,1815.0
252,2020-11,Saskatchewan,446.2,441.8,328.7,271.9,265.7,192.3,27.0,15.8,8.2,5.8,73.7,61.5,8.2,5.8,888.0,600.5999999999999,384.6,42.8,7.005945945945946,67.63022522522523,7.005945945945946,4744.0,20.0,133213.0,1815.0
253,2020-12,Alberta,1763.0,1761.9,1309.5,1134.4,1026.9,751.3,142.5,121.2,10.9,10.7,74.3,64.4,10.9,10.7,3524.9,2443.9,1502.6,263.7,10.800031206559051,69.35154472467303,10.800031206559051,41356.0,549.0,183502.0,3297.0
254,2020-12,British Columbia,2119.6,2199.7,1475.4,1354.5,1189.9,875.9,105.5,110.5,7.2,8.2,69.6,61.6,7.2,8.2,4319.299999999999,2829.9,1751.8,216.0,7.709272335795153,65.5258213136388,7.709272335795153,17934.0,437.0,183502.0,3297.0
255,2020-12,Canada,15400.1,15777.3,10735.0,9621.9,8549.6,6616.2,963.0,854.1,9.0,8.9,69.7,61.0,9.0,8.9,31177.4,20356.9,13232.4,1817.1,8.949395074637398,65.2973714934536,8.949395074637398,183502.0,3297.0,183502.0,3297.0
256,2020-12,Manitoba,519.8,529.6,368.3,314.5,301.6,212.3,27.9,28.6,7.6,9.1,70.9,59.4,7.6,9.1,1049.4,682.8,424.6,56.5,8.35700400228702,65.09630264913284,8.35700400228702,7506.0,327.0,183502.0,3297.0
257,2020-12,New Brunswick,317.6,330.6,209.5,193.4,163.5,141.2,25.0,15.0,11.9,7.8,66.0,58.5,11.9,7.8,648.2,402.9,282.4,40.0,9.808886146251156,62.174791730947234,9.808886146251156,109.0,1.0,183502.0,3297.0
258,2020-12,Newfoundland and Labrador,218.7,226.7,134.8,125.3,101.4,86.3,21.5,13.8,15.9,11.0,61.6,55.3,15.9,11.0,445.4,260.1,172.6,35.3,13.405994611585092,58.39342164346655,13.405994611585092,51.0,0.0,183502.0,3297.0
259,2020-12,Nova Scotia,394.8,422.2,255.7,247.0,203.5,175.5,25.9,16.6,10.1,6.7,64.8,58.5,10.1,6.7,817.0,502.7,351.0,42.5,8.342986536107711,61.54435740514076,8.342986536107711,198.0,0.0,183502.0,3297.0
260,2020-12,Ontario,6027.2,6247.2,4228.7,3829.7,3342.4,2623.9,404.8,400.2,9.6,10.4,70.2,61.3,9.6,10.4,12274.4,8058.4,5247.8,805.0,10.00716939320863,65.670240500554,10.00716939320863,57037.0,869.0,183502.0,3297.0
261,2020-12,Prince Edward Island,65.2,67.8,45.8,40.9,35.8,29.9,5.4,4.0,11.8,9.8,70.2,60.3,11.8,9.8,133.0,86.69999999999999,59.8,9.4,10.78045112781955,65.15323308270676,10.78045112781955,23.0,0.0,183502.0,3297.0
262,2020-12,Quebec,3527.9,3549.7,2381.6,2112.7,1922.5,1532.2,175.9,128.5,7.4,6.1,67.5,59.5,7.4,6.1,7077.6,4494.299999999999,3064.4,304.4,6.747997908895671,63.48767943935797,6.747997908895671,52437.0,1024.0,183502.0,3297.0
263,2020-12,Saskatchewan,446.2,441.9,325.8,269.5,262.1,187.8,28.5,15.7,8.7,5.8,73.0,61.0,8.7,5.8,888.0999999999999,595.3,375.6,44.2,7.257020605787636,67.02905078256953,7.257020605787636,6727.0,89.0,183502.0,3297.0
264,2021-01,Alberta,1764.3,1763.4,1317.8,1134.2,1047.0,746.6,128.1,124.3,9.7,11.0,74.7,64.3,9.7,11.0,3527.7,2452.0,1493.2,252.4,10.349834169572244,69.50132664342206,10.349834169572244,26642.0,628.0,224391.0,4794.0
265,2021-01,British Columbia,2120.0,2200.6,1480.2,1368.9,1193.2,879.2,100.3,117.9,6.8,8.6,69.8,62.2,6.8,8.6,4320.6,2849.1000000000004,1758.4,218.2,7.716789334814608,65.92911169744943,7.716789334814608,17619.0,342.0,224391.0,4794.0
266,2021-01,Canada,15406.8,15784.3,10672.2,9550.9,8548.7,6623.6,957.9,912.2,9.0,9.6,69.3,60.5,9.0,9.6,31191.1,20223.1,13247.2,1870.1,9.303630843413666,64.8467476299329,9.303630843413666,224391.0,4794.0,224391.0,4794.0
267,2021-01,Manitoba,519.8,529.6,366.1,320.4,304.4,219.7,25.0,30.1,6.8,9.4,70.4,60.5,6.8,9.4,1049.4,686.5,439.4,55.1,8.112140270630835,65.40377358490565,8.112140270630835,5822.0,208.0,224391.0,4794.0
268,2021-01,New Brunswick,317.7,330.6,208.3,193.6,163.7,141.7,21.1,14.8,10.1,7.6,65.6,58.6,10.1,7.6,648.3,401.9,283.4,35.900000000000006,8.825127255900046,62.03035631652013,8.825127255900046,640.0,10.0,224391.0,4794.0
269,2021-01,Newfoundland and Labrador,218.6,226.6,135.3,125.7,103.4,87.2,19.0,14.0,14.0,11.1,61.9,55.5,14.0,11.1,445.2,261.0,174.4,33.0,12.523944294699012,58.64249775381851,12.523944294699012,24.0,0.0,224391.0,4794.0
270,2021-01,Nova Scotia,394.9,422.3,259.3,253.1,204.1,179.4,27.6,16.7,10.6,6.6,65.7,59.9,10.6,6.6,817.2,512.4,358.8,44.3,8.532941752325012,62.70276554087127,8.532941752325012,109.0,0.0,224391.0,4794.0
271,2021-01,Ontario,6030.3,6250.2,4161.3,3733.3,3325.7,2623.4,412.5,396.0,9.9,10.6,69.0,59.7,9.9,10.6,12280.5,7894.6,5246.8,808.5,10.256267252962012,64.26673506779039,10.256267252962012,95901.0,1855.0,224391.0,4794.0
272,2021-01,Prince Edward Island,65.3,67.8,45.0,40.3,36.4,29.0,3.9,3.6,8.7,8.9,68.9,59.4,8.7,8.9,133.1,85.3,58.0,7.5,8.801878287002253,64.06078136739293,8.801878287002253,19.0,0.0,224391.0,4794.0
273,2021-01,Quebec,3529.7,3551.2,2376.2,2106.3,1906.7,1527.6,195.5,177.7,8.2,8.4,67.3,59.3,8.2,8.4,7080.9,4482.5,3055.2,373.2,8.300303633718878,63.2878546512449,8.300303633718878,68562.0,1585.0,224391.0,4794.0
274,2021-01,Saskatchewan,446.2,441.9,322.7,275.1,264.2,189.7,25.0,17.1,7.7,6.2,72.3,62.3,7.7,6.2,888.0999999999999,597.8,379.4,42.1,6.953631347821192,67.3242089854746,6.953631347821192,9011.0,166.0,224391.0,4794.0
275,2021-02,Alberta,1766.0,1765.4,1321.1,1142.0,1055.4,745.5,127.4,113.9,9.6,10.0,74.8,64.7,9.6,10.0,3531.4,2463.1,1491.0,241.3,9.799966019142548,69.75085801665061,9.799966019142548,9368.0,161.0,87712.0,1674.0
276,2021-02,British Columbia,2121.1,2202.2,1491.5,1362.2,1180.0,878.5,103.8,103.0,7.0,7.6,70.3,61.9,7.0,7.6,4323.299999999999,2853.7,1757.0,206.8,7.30562764554854,66.02121296232045,7.30562764554854,12722.0,166.0,87712.0,1674.0
277,2021-02,Canada,15419.1,15797.2,10728.9,9613.0,8584.8,6682.2,884.1,835.3,8.2,8.7,69.6,60.9,8.2,8.7,31216.300000000003,20341.9,13364.4,1719.4,8.453028065465798,65.1973116608951,8.453028065465798,87712.0,1674.0,87712.0,1674.0
278,2021-02,Manitoba,520.3,530.1,369.6,325.0,307.0,219.9,25.1,24.1,6.8,7.4,71.0,61.3,6.8,7.4,1050.4,694.6,439.8,49.2,7.102798933739527,66.10475057121096,7.102798933739527,2363.0,68.0,87712.0,1674.0
279,2021-02,New Brunswick,317.8,330.7,206.8,194.1,160.9,143.2,24.2,13.8,11.7,7.1,65.1,58.7,11.7,7.1,648.5,400.9,286.4,38.0,9.354248265227447,61.83634541249036,9.354248265227447,200.0,8.0,87712.0,1674.0
280,2021-02,Newfoundland and Labrador,218.5,226.6,134.2,117.2,99.3,80.6,23.7,13.8,17.7,11.8,61.4,51.7,17.7,11.8,445.1,251.4,161.2,37.5,14.696315434733766,56.46173893507077,14.696315434733766,572.0,1.0,87712.0,1674.0
281,2021-02,Nova Scotia,395.0,422.4,257.3,255.8,200.3,182.1,26.2,16.9,10.2,6.6,65.1,60.6,10.2,6.6,817.4,513.1,364.2,43.1,8.339662344017615,62.77457793002202,8.339662344017615,54.0,0.0,87712.0,1674.0
282,2021-02,Ontario,6036.3,6256.2,4186.7,3779.8,3352.9,2653.3,365.4,393.8,8.7,10.4,69.4,60.4,8.7,10.4,12292.5,7966.5,5306.6,759.2,9.565205613178769,64.81949969493594,9.565205613178769,32823.0,671.0,87712.0,1674.0
283,2021-02,Prince Edward Island,65.3,67.9,45.9,40.5,35.8,29.5,4.7,4.0,10.2,9.9,70.3,59.6,10.2,9.9,133.2,86.4,59.0,8.7,10.047072072072073,64.84557057057057,10.047072072072073,15.0,0.0,87712.0,1674.0
284,2021-02,Quebec,3532.2,3553.4,2393.3,2120.4,1927.4,1558.4,160.3,133.3,6.7,6.3,67.8,59.7,6.7,6.3,7085.6,4513.700000000001,3116.8,293.6,6.499401603251664,63.73788246584623,6.499401603251664,24634.0,514.0,87712.0,1674.0
285,2021-02,Saskatchewan,446.7,442.4,322.6,275.9,265.7,191.2,23.5,18.6,7.3,6.7,72.2,62.4,7.3,6.7,889.0999999999999,598.5,382.4,42.1,7.001450905409966,67.32369812169611,7.001450905409966,4880.0,85.0,87712.0,1674.0
286,2021-03,Alberta,1766.9,1766.6,1325.7,1157.0,1069.5,749.7,115.2,110.0,8.7,9.5,75.0,65.5,8.7,9.5,3533.5,2482.7,1499.4,225.2,9.099966039337769,70.25040328286403,9.099966039337769,12744.0,82.0,100578.0,846.0
287,2021-03,British Columbia,2122.3,2203.7,1496.4,1369.0,1179.2,871.4,97.9,102.2,6.5,7.5,70.5,62.1,6.5,7.5,4326.0,2865.4,1742.8,200.1,7.009408229311142,66.22097087378641,7.009408229311142,16704.0,97.0,100578.0,846.0
288,2021-03,Canada,15427.8,15807.0,10801.7,9633.0,8667.8,6745.7,835.1,724.3,7.7,7.5,70.0,60.9,7.7,7.5,31234.8,20434.7,13491.4,1559.4,7.598785969495562,65.3947616120481,7.598785969495562,100578.0,846.0,100578.0,846.0
289,2021-03,Manitoba,520.5,530.3,372.8,326.2,307.3,226.7,26.3,23.0,7.1,7.1,71.6,61.5,7.1,7.1,1050.8,699.0,453.4,49.3,7.1,66.50290255043777,7.1,2058.0,40.0,100578.0,846.0
290,2021-03,New Brunswick,317.8,330.8,207.0,194.6,163.1,140.8,21.6,16.0,10.4,8.2,65.1,58.8,10.4,8.2,648.6,401.6,281.6,37.6,9.277952513105149,61.88686401480111,9.277952513105149,141.0,4.0,100578.0,846.0
291,2021-03,Newfoundland and Labrador,218.5,226.6,132.6,123.2,98.9,87.7,20.1,13.2,15.2,10.7,60.7,54.4,15.2,10.7,445.1,255.8,175.4,33.3,12.909054145135924,57.492675803190295,12.909054145135924,35.0,1.0,100578.0,846.0
292,2021-03,Nova Scotia,395.1,422.6,260.3,255.1,202.1,180.5,26.5,20.4,10.2,8.0,65.9,60.4,10.2,8.0,817.7,515.4,361.0,46.9,9.063005992417756,63.05751498104439,9.063005992417756,72.0,1.0,100578.0,846.0
293,2021-03,Ontario,6040.8,6261.1,4222.3,3767.3,3410.5,2693.6,322.5,291.4,7.6,7.7,69.9,60.2,7.6,7.7,12301.9,7989.6,5387.2,613.9,7.650895390142985,64.96314715613036,7.650895390142985,42861.0,354.0,100578.0,846.0
294,2021-03,Prince Edward Island,65.4,67.9,46.3,40.3,36.6,29.2,4.4,2.9,9.5,7.2,70.8,59.4,9.5,7.2,133.3,86.6,58.4,7.300000000000001,8.328432108027007,64.99309827456865,8.328432108027007,29.0,0.0,100578.0,846.0
295,2021-03,Quebec,3533.5,3554.7,2412.3,2129.2,1936.1,1577.6,174.7,128.6,7.2,6.0,68.3,59.9,7.2,6.0,7088.2,4541.5,3155.2,303.29999999999995,6.598205468242996,64.08743827770097,6.598205468242996,21616.0,219.0,100578.0,846.0
296,2021-03,Saskatchewan,446.9,442.6,326.1,271.0,264.4,188.6,25.8,16.6,7.9,6.1,73.0,61.2,7.9,6.1,889.5,597.1,377.2,42.400000000000006,7.004350758853288,67.12852164137156,7.004350758853288,4277.0,45.0,100578.0,846.0
297,2021-04,Alberta,1767.7,1767.6,1311.5,1143.6,1066.8,758.5,114.9,101.6,8.8,8.9,74.2,64.7,8.8,8.9,3535.3,2455.1,1517.0,216.5,8.84999858569287,69.45013435917744,8.84999858569287,35290.0,83.0,216051.0,1177.0
298,2021-04,British Columbia,2123.8,2205.6,1470.3,1355.3,1168.0,890.7,105.0,92.9,7.1,6.9,69.2,61.4,7.1,6.9,4329.4,2825.6,1781.4,197.9,6.998110592691829,65.2263131149813,6.998110592691829,28026.0,111.0,216051.0,1177.0
299,2021-04,Canada,15435.7,15816.3,10744.6,9592.8,8630.9,6697.8,872.4,786.9,8.1,8.2,69.6,60.7,8.1,8.2,31252.0,20337.4,13395.6,1659.3,8.150608921029054,65.09580602841419,8.150608921029054,216051.0,1177.0,216051.0,1177.0
300,2021-04,Manitoba,520.5,530.4,378.6,329.8,307.8,227.3,26.2,25.3,6.9,7.7,72.7,62.2,6.9,7.7,1050.9,708.4000000000001,454.6,51.5,7.303768198686839,67.40054239223522,7.303768198686839,3472.0,34.0,216051.0,1177.0
301,2021-04,New Brunswick,318.0,330.9,206.9,193.3,163.1,145.5,21.5,13.0,10.4,6.7,65.1,58.4,10.4,6.7,648.9,400.2000000000001,291.0,34.5,8.513222376329173,61.68340268146093,8.513222376329173,276.0,5.0,216051.0,1177.0
302,2021-04,Newfoundland and Labrador,218.4,226.6,133.0,124.2,99.2,89.0,21.6,12.4,16.2,10.0,60.9,54.8,16.2,10.0,445.0,257.2,178.0,34.0,13.042876404494384,57.793797752808985,13.042876404494384,41.0,0.0,216051.0,1177.0
303,2021-04,Nova Scotia,395.2,422.8,260.0,252.1,202.6,179.6,25.4,17.0,9.8,6.7,65.8,59.6,9.8,6.7,818.0,512.1,359.2,42.4,8.197701711491442,62.59540342298288,8.197701711491442,329.0,1.0,216051.0,1177.0
304,2021-04,Ontario,6045.4,6266.0,4215.8,3754.2,3386.5,2625.4,362.5,368.4,8.6,9.8,69.7,59.9,8.6,9.8,12311.4,7970.0,5250.8,730.9,9.21075101125786,64.71220007472749,9.21075101125786,103748.0,667.0,216051.0,1177.0
305,2021-04,Prince Edward Island,65.5,68.0,46.5,41.2,36.8,29.3,4.7,3.6,10.1,8.7,71.0,60.6,10.1,8.7,133.5,87.7,58.6,8.3,9.38689138576779,65.70262172284643,9.38689138576779,20.0,0.0,216051.0,1177.0
306,2021-04,Quebec,3534.5,3555.7,2396.4,2124.8,1936.3,1565.9,167.7,135.8,7.0,6.4,67.8,59.8,7.0,6.4,7090.2,4521.200000000001,3131.8,303.5,6.699102987221799,63.78803982962398,6.699102987221799,37877.0,233.0,216051.0,1177.0
307,2021-04,Saskatchewan,446.9,442.6,325.4,274.4,263.7,186.6,22.9,16.7,7.0,6.1,72.8,62.0,7.0,6.1,889.5,599.8,373.2,39.6,6.552175379426645,67.42610455311973,6.552175379426645,6900.0,43.0,216051.0,1177.0
